trackId,trackName,artistName,albumName,popularity,genres,broad_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1OgCYUjCFklrT4TyddQ7v9,Memory Away (feat. fakelife),Trivecta,The Way Back Up,29,"dubstep, gaming edm, melodic dubstep, pop edm",EDM,0.315,0.784,1,-5.477,1,0.0405,0.0303,1.22E-06,0.0956,0.158,150.015,280000,4
1Oq9ye9mra9Bvk3ZyXk7eO,Watch Yo Back,Slushii,Watch Yo Back,34,"brostep, edm, future bass, pop dance",EDM,0.721,0.934,11,-1.443,1,0.0604,0.00599,0.0594,0.062,0.819,150.013,185605,4
1pGnyWdri6sC7lHmYdX1TH,You Make Me - Avicii By Avicii,Avicii,True: Avicii By Avicii,50,"dance pop, edm, pop, pop dance",EDM,0.648,0.936,3,-4.99,0,0.0819,0.0435,0.00456,0.205,0.719,125.024,181973,4
1PQ8ywTy9V2iVZWJ7Gyxxb,Our Story - Radio Edit,Mako,Our Story,18,pop edm,EDM,0.518,0.689,8,-3.526,1,0.0356,0.173,0,0.149,0.412,128.067,208125,4
1PYsy4cGp3egbeaQDjIGIa,Yottabyte,Martin Garrix,BYLAW EP,48,"dutch edm, edm, pop, pop dance, progressive house",EDM,0.634,0.632,5,-4.52,0,0.0313,0.0129,0.000453,0.116,0.449,128.075,210005,4
1QCVN7PEJ0dMiIDOG6ZJUf,Tokyo (feat. XIRA),3LAU,Tokyo (feat. XIRA),47,"edm, electro house, mashup, pop dance, progressive electro house, progressive house",EDM,0.53,0.996,5,-4.415,1,0.0661,0.00016,0.0534,0.356,0.0435,121.014,223141,3
1s9PSUpePBIkHH1hKjFQ32,Next Life (feat. Krewella),Adventure Club,Love // Chaos,48,"brostep, canadian electronic, complextro, edm, electro house, filthstep, pop dance",EDM,0.515,0.788,7,-3.385,1,0.0377,0.0218,5.14E-05,0.128,0.198,142.073,186854,4
1SFA5zEVOsLhEg7ynbvQFT,Luv Me a Little,ILLENIUM,Luv Me A Little,58,"edm, melodic dubstep, pop dance",EDM,0.478,0.769,5,-5.092,1,0.0448,0.168,0,0.156,0.157,155.998,224615,4
1Sl3njkhhz8nrSPZroDQ82,Complicated (feat. Kiiara),Dimitri Vegas & Like Mike,Complicated (feat. Kiiara),58,"belgian dance, belgian edm, big room, dutch house, edm, electro house, pop dance, progressive electro house",EDM,0.678,0.819,8,-3.306,1,0.0313,0.191,0,0.159,0.499,90.004,184248,4
1suqXPrYygZ7BYiSfaVZE4,Blame Myself,ILLENIUM,Fallen Embers,58,"edm, melodic dubstep, pop dance",EDM,0.392,0.737,8,-3.882,1,0.0857,0.0523,0.000141,0.244,0.402,139.956,230571,4
1tAutlhI9FwnKn7fVgmd5P,Without You (feat. Usher),David Guetta,Nothing but the Beat 2.0,71,"big room, dance pop, edm, pop, pop dance",EDM,0.608,0.614,2,-3.727,1,0.0285,0.227,3.82E-06,0.157,0.402,127.885,208133,4
1UaBt4vluuMX0prcp6et4E,Only For The Night,Monocule,Only For The Night,25,dutch edm,EDM,0.484,0.833,11,-7.37,0,0.0348,0.0256,0.00382,0.434,0.0391,123.972,184843,4
1UtRBq2n0IlQNA1WI3axWX,Deep End,William Black,Pieces,54,"melodic dubstep, pop edm",EDM,0.63,0.706,5,-5.989,1,0.0289,0.0991,0,0.119,0.215,114.028,208421,4
1V0Zy7533bjXFSVtn3crzY,The Only Way Is Up,Martin Garrix,"Club Life, Vol. 4 - New York City",60,"dutch edm, edm, pop, pop dance, progressive house",EDM,0.597,0.736,1,-7.793,0,0.0309,0.00296,0.921,0.0914,0.172,128.179,258440,4
1vpGxJpPyJocizv7i1CyDC,Forever (feat. Elley Duhé),Gryffin,Forever,48,"edm, pop dance",EDM,0.56,0.782,8,-5.718,1,0.0432,0.0209,0,0.159,0.378,137.966,187385,4
1vsQb8n0icvMsFnL9663LM,Need Your Love (with Noah Kahan),Gryffin,Gravity,58,"edm, pop dance",EDM,0.581,0.76,0,-3.962,1,0.0406,0.16,0,0.183,0.523,104.099,205787,4
1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,My Way,82,"dance pop, edm, electro house, house, pop, pop dance, progressive house, uk dance",EDM,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69E-05,0.161,0.536,119.986,219160,4
1VYHeY9ulPnsMHKvXPyG5H,Sweet Mistake,KAAZE,Sweet Mistake,0,"big room, progressive electro house, sky room",EDM,0.545,0.709,8,-5.662,0,0.0428,0.0214,0,0.141,0.559,125.004,213164,4
1wjjc9SGlmzzXDI26gim3p,Serious (with Matthew Koma),Midnight Kids,Serious (with Matthew Koma),39,pop edm,EDM,0.53,0.763,4,-3.348,1,0.0367,0.242,0,0.117,0.226,100.002,182400,4
1yd3iMLXISa8Dny1E6l6Fq,Without You,Slushii,Without You,32,"brostep, edm, future bass, pop dance",EDM,0.626,0.973,6,-1.173,1,0.185,0.123,3.03E-06,0.111,0.496,149.955,196800,4
1Yr93obwwyAOwTLuJb1F4O,Without You My Love (Trivecta Remix),Seven Lions,Where I Won't Be Found (Remixes),0,"brostep, complextro, dubstep, edm, electro house, melodic dubstep, pop dance, progressive trance",EDM,0.451,0.92,2,-2.873,0,0.0801,0.0268,0.000256,0.204,0.205,137.928,288696,4
1zTH51dGFgmP4CeNa3cFFr,Again,Dabin,Between Broken,0,"canadian electronic, melodic dubstep, pop edm",EDM,0.541,0.71,7,-4.867,1,0.0349,0.0465,3.60E-06,0.115,0.232,110.914,196739,4
21H0pUV2uPIPcFnFhgTBjo,Woke Up in Love,Kygo,Woke Up in Love,72,"edm, pop, pop dance, tropical house",EDM,0.643,0.585,2,-5.994,1,0.0369,0.225,0,0.0927,0.188,106.015,216873,4
223miAuvPglxMglcSJdUxo,Blue Eternal - Skybreak Remix,Said The Sky,Sentiment (The Remixes),16,"melodic dubstep, pop edm",EDM,0.517,0.949,2,-4.105,1,0.0946,0.0211,6.66E-06,0.377,0.26,110.127,209500,4
22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,Calvin Harris,How Deep Is Your Love,82,"dance pop, edm, electro house, house, pop, pop dance, progressive house, uk dance",EDM,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,212640,4
22qUyTlEvJf6DAlyQjMADe,Leaving You,Audien,Leaving You,51,"edm, electro house, pop dance, pop edm, progressive electro house, progressive house",EDM,0.638,0.74,9,-4.928,0,0.058,0.0214,1.28E-06,0.142,0.454,128.056,212427,4
22szgJ9WufVHgefSgOD6Dv,Cold Skin - MitiS Remix,Seven Lions,Cold Skin (The Remixes),50,"brostep, complextro, dubstep, edm, electro house, melodic dubstep, pop dance, progressive trance",EDM,0.519,0.874,10,-4.219,1,0.0389,0.144,0.0016,0.0548,0.166,145.944,236712,4
22zxLxXlXrBIm7XaazHNrg,Hold On (feat. Michel Zitron),Martin Garrix,Hold On (feat. Michel Zitron),53,"dutch edm, edm, pop, pop dance, progressive house",EDM,0.422,0.711,2,-4.809,0,0.0385,0.0176,0,0.559,0.321,128.066,244453,4
23QH84hO3hUFSKWPzCfA7p,Freeze Time,Manse,Freeze Time,0,"big room, pop edm, progressive electro house, sky room",EDM,0.586,0.989,5,-5.209,1,0.0958,0.00281,0.0118,0.812,0.558,127.945,281194,4
24aN8j7dBw0FxxKUBlCtd6,Hold Me Close (feat. Ella Henderson),Sam Feldt,Hold Me Close (feat. Ella Henderson),51,"edm, pop dance, tropical house",EDM,0.654,0.795,0,-4.419,1,0.0536,0.178,0,0.19,0.465,120.019,185750,4
24FFOpCA6bc5YoU2F3TKqS,Just For A Moment (feat. Iselin),Gryffin,Gravity,57,"edm, pop dance",EDM,0.536,0.776,1,-6.343,0,0.0485,0.0137,1.83E-05,0.269,0.414,144.037,253251,4
251aCFbFK1f4Jkil96E5g1,Don’t Let Me Let Go (with ILLENIUM & EVAN GIIA),Dillon Francis,Don’t Let Me Let Go (with ILLENIUM & EVAN GIIA),0,"brostep, edm, electro house, moombahton, pop dance, progressive electro house, slap house",EDM,0.488,0.715,9,-4.656,1,0.0562,0.0367,0,0.122,0.397,145.979,205479,4
272E4I4W5pHXL74pLCPoKS,These Are The Days,Audien,These Are The Days,37,"edm, electro house, pop dance, pop edm, progressive electro house, progressive house",EDM,0.598,0.966,4,-2.682,1,0.0571,0.0278,0.0162,0.348,0.422,128.006,166875,4
27YD36FUikKxbp3bKSiKGZ,First Time (feat. Dylan Matthew),Seven Lions,First Time (feat. Dylan Matthew),60,"brostep, complextro, dubstep, edm, electro house, melodic dubstep, pop dance, progressive trance",EDM,0.422,0.677,11,-5.76,1,0.0365,0.251,3.55E-06,0.16,0.146,150.131,297782,4
29W5NNWGKY7ednK04SkZsK,Tragic (feat. Amber Van Day),The Him,Tragic (feat. Amber Van Day),39,"big room, deep tropical house, pop dance, pop edm",EDM,0.741,0.715,0,-5.428,1,0.0633,0.0321,0,0.0779,0.332,123.879,166694,4
2CfNnviw8KsMGGcJ5RtZ61,Live In The Sky - Steve Brian Remix,Tritonal,Live In The Sky,22,"edm, electro house, pop dance, pop edm, progressive electro house, progressive house, progressive trance",EDM,0.582,0.785,11,-6.984,1,0.0373,0.00252,0.344,0.351,0.175,126.039,210476,4
2CgOd0Lj5MuvOqzqdaAXtS,Shelter,Porter Robinson,Shelter,43,"complextro, edm, electro house, pop dance, progressive electro house",EDM,0.276,0.796,0,-4.499,1,0.0579,0.00293,0,0.184,0.26,199.526,218965,4
2ChXJKUXCITaj4IdXB9CqV,Roads (feat. Dan Caplen),KREAM,Roads (feat. Dan Caplen),38,pop dance,EDM,0.718,0.673,11,-6.717,0,0.0482,0.145,5.15E-06,0.119,0.395,121.944,177090,4
2CMGiyYO8H8GhPwS73LL13,Somebody To Use,Alesso,Somebody To Use,50,"dance pop, edm, pop, pop dance, progressive electro house",EDM,0.604,0.792,0,-4.5,0,0.0866,0.113,1.88E-05,0.149,0.289,119.953,154032,4
2cYtbNYBov7lxlm4jxvk2o,All Or Nothing,Anki,All Or Nothing,26,"future bass, melodic dubstep, pop edm",EDM,0.422,0.78,0,-5.619,1,0.0589,0.147,0.000544,0.056,0.323,149.844,284800,4
2D0Lor3EHI56DaXj2nISbA,Come Alive,Sick Individuals,Come Alive,0,"big room, dutch house, edm, electro house, pop dance, progressive electro house",EDM,0.546,0.875,10,-2.904,0,0.0486,0.0141,4.29E-06,0.137,0.469,128.013,209663,4
2d3fNzMA3aUqeRFWHqzbHd,Where Would We Be,ROZES,Where Would We Be,37,"alt z, electropop, indie poptimism",EDM,0.54,0.701,4,-6.112,1,0.0533,0.00367,0,0.296,0.427,167.012,208024,4
2DobuYIxCpxWp49nCaPm3h,Next To Me - RetroVision Remix,Dropgun,Next To Me,18,"dutch house, electro house, pop dance, pop edm, progressive electro house, russian edm, sky room",EDM,0.687,0.933,5,-4.027,0,0.0516,0.0336,0.00566,0.14,0.338,128.026,230625,4
2ecQuU3eGLr0PtaFZqrH4p,Intuition (Dance Valley 2019 Anthem),KAAZE,Intuition (Dance Valley 2019 Anthem),0,"big room, progressive electro house, sky room",EDM,0.535,0.859,11,-6.213,0,0.0561,0.00334,0,0.102,0.23,126.046,183000,4
2f4aFQQtbJ5EciN4pCC63S,Insomnia,Audien,Insomnia,39,"edm, electro house, pop dance, pop edm, progressive electro house, progressive house",EDM,0.622,0.838,3,-1.582,0,0.0909,0.142,0,0.123,0.534,127.985,214230,4
2FiSTH0GYpIioUgjfzMIja,Stay (feat. Maty Noyes),Kygo,Cloud Nine,66,"edm, pop, pop dance, tropical house",EDM,0.648,0.736,8,-7.948,1,0.0385,0.0444,0.000137,0.171,0.378,103.027,239465,4
2Fjz5ZC5BvFdCqcnTZ3ilH,Sing Me to Sleep,Alan Walker,Sing Me to Sleep,62,electro house,EDM,0.491,0.607,4,-6.333,0,0.0668,0.0125,1.52E-06,0.289,0.166,176.112,189333,4
2fXpPy5gtGLj9Wx0qGDeKy,Writing On The Wall,Sick Individuals,Writing On The Wall,0,"big room, dutch house, edm, electro house, pop dance, progressive electro house",EDM,0.659,0.903,9,-3.138,0,0.0387,0.0489,0.00252,0.0742,0.384,127.948,209023,4
2Gl0FzuLxflY6nPifJp5Dr,First Time,Kygo,First Time,68,"edm, pop, pop dance, tropical house",EDM,0.633,0.592,0,-7.245,0,0.112,0.197,0,0.099,0.679,90.066,193511,4
2GmduVx3DDAyqMys6xgqem,H8 December,Slushii,H8 December,3,"brostep, edm, future bass, pop dance",EDM,0.565,0.861,11,-3.841,1,0.205,0.00844,0,0.0761,0.607,149.956,147743,4
2gpWyfu7eZ01zzncHpxOtA,Moth To A Flame (with The Weeknd),Swedish House Mafia,Moth To A Flame,18,"edm, pop dance, progressive electro house",EDM,0.542,0.659,8,-7.289,1,0.0389,0.00279,0,0.105,0.109,120.122,234000,4
2gqzTQEn4g5ly0n5ScdMx0,Love You Forever,Nicky Romero,Love You Forever,40,"big room, dutch edm, dutch house, edm, electro house, pop dance, progressive electro house",EDM,0.382,0.698,6,-3.409,1,0.0374,0.00236,5.24E-05,0.108,0.151,127.816,234609,3
2hLTRKz5pc8SPWa1dJ7yyi,Holding On,Dabin,Between Broken,0,"canadian electronic, melodic dubstep, pop edm",EDM,0.465,0.69,5,-5.171,1,0.0394,0.0515,9.04E-06,0.112,0.284,145.013,217347,4
2hNzhAJqtVIHlcTwmPJFf0,Golden Pineapple,Jay Hardway,Golden Pineapple,45,"dutch edm, dutch house, edm, electro house, pop dance, progressive electro house",EDM,0.667,0.948,9,-4.149,0,0.104,0.000696,0.973,0.151,0.323,125.973,188110,4
2InkR3RbQnVc9EMHP9VRqY,Paradise,KAAZE,Paradise,34,"big room, progressive electro house, sky room",EDM,0.536,0.805,6,-5.674,0,0.0349,0.137,1.40E-06,0.0701,0.37,127.998,196875,4
2ISSQPb9LHHiV6ng2NXosL,Beautiful Now,Zedd,True Colors,71,"complextro, edm, german techno, pop, pop dance",EDM,0.628,0.833,11,-4.126,0,0.0282,0.0079,1.48E-05,0.074,0.56,128.003,218293,4
2jn4Xc20vuBXpoatzMJ2Ub,Runaway (feat. Reo Cragun),Ekali,A World Away,31,"brostep, canadian electronic, edm, electro house, electronic trap, future bass, vapor twitch",EDM,0.625,0.688,6,-4.994,0,0.0898,0.175,0,0.089,0.163,127.032,188976,4
2jt1zmAB5VEY9TLNNiXLKW,Silence - Slushii Remix,Marshmello,Silence,44,"brostep, edm, pop, progressive electro house",EDM,0.518,0.977,0,-2.781,1,0.0937,0.00983,0.00157,0.0632,0.269,149.964,194421,4
2kmZwkCwOJqWYEfBLft1YR,Really Mine - Jack Trades Remix,Dropgun,Really Mine,3,"dutch house, electro house, pop dance, pop edm, progressive electro house, russian edm, sky room",EDM,0.467,0.753,11,-7.507,1,0.0857,0.000914,0.0545,0.149,0.666,113.895,168421,4
2L9OjoIbnI4bDUabsnTGlk,Don't You Wanna Play?,Seeb,Sad in Scandinavia,46,pop dance,EDM,0.566,0.768,2,-4.458,0,0.0312,0.0127,0,0.115,0.638,100.005,138733,4
2LAEUWg8ohPltIw3eBphzD,This Is Our Kingdom,KAAZE,DREAMCHILD,0,"big room, progressive electro house, sky room",EDM,0.336,0.675,11,-5.428,0,0.0488,0.171,0,0.372,0.349,149.89,188800,4
2LhvN68AkmtXQkwNI0lAkx,Real Life - Ossian Remix,Mako,Real Life,1,pop edm,EDM,0.67,0.825,5,-5.419,1,0.0306,0.0524,0.00364,0.105,0.611,99.99,236379,4
2MSr5uzB5wgQD1ivWwhExW,I'll Be Gone - Extended Mix,Ryos,I'll Be Gone,27,"big room, sky room",EDM,0.505,0.9,6,-4.961,0,0.0498,0.000296,4.58E-05,0.171,0.275,128.022,266494,4
2N7Qm7YdgvWlg8ZoxLkOND,Never Be The Same,Tritonal,Never Be The Same,40,"edm, electro house, pop dance, pop edm, progressive electro house, progressive house, progressive trance",EDM,0.504,0.87,4,-4.828,1,0.0449,0.0164,0,0.125,0.276,127.997,264375,4
2NZJKUPIGfJqLAzONNr4gv,Kill Me Slow,David Guetta,New Rave,60,"big room, dance pop, edm, pop, pop dance",EDM,0.698,0.859,6,-5.234,0,0.0605,0.114,0.208,0.228,0.518,126.039,208095,4
2PC9Tl8SWVO2yhDDtJcrAi,Setting Fires,The Chainsmokers,Collage EP,55,pop,EDM,0.626,0.717,8,-5.751,0,0.0375,0.017,0,0.261,0.56,105.039,247427,4
2PhlrsYp7TSkK96ngbmL38,Into You,Matisse & Sadko,Into You,59,"dutch house, edm, electro house, pop dance, progressive electro house, progressive house, russian edm, sky room",EDM,0.553,0.687,8,-6.4,1,0.034,0.0336,0,0.125,0.278,156,161538,4
2PjP6kbOMsXr07fyfgcI0g,Shelter (feat. Melanie Fontana),Jason Ross,1000 Faces,39,"dubstep, melodic dubstep, pop edm, progressive house, progressive trance",EDM,0.444,0.63,0,-4.554,0,0.0341,0.0742,0,0.0915,0.282,145.054,201025,4
2qJnM7vBq1eNnljoNy8wtH,Underneath The Waves (feat. Monika Santucci),Last Heroes,Underneath The Waves (feat. Monika Santucci),30,"melodic dubstep, pop edm",EDM,0.157,0.713,10,-7.107,1,0.0561,0.236,5.32E-06,0.115,0.17,72.078,244966,4
2QtJA4gbwe1AcanB2p21aP,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd,Clarity,67,"complextro, edm, german techno, pop, pop dance",EDM,0.596,0.738,8,-3.109,1,0.0411,0.109,0,0.0947,0.461,127.961,217347,4
2qTtA6lgLLwfuYphfT4f8C,Walk Me Home,Said The Sky,Walk Me Home,0,"melodic dubstep, pop edm",EDM,0.4,0.485,8,-7.145,0,0.0369,0.0789,0,0.135,0.211,159.909,216125,3
2rgtCOVK2tpfao2VjURn84,Lovers on the Sun (feat. Sam Martin),David Guetta,Listen,74,"big room, dance pop, edm, pop, pop dance",EDM,0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88E-06,0.379,0.568,124.915,203520,4
2rizacJSyD9S1IQUxUxnsK,All We Know,The Chainsmokers,All We Know,72,pop,EDM,0.662,0.586,0,-8.821,1,0.0307,0.097,0.00272,0.115,0.296,90,194080,4
2sNIzKpt0QLQuxyUUCapWs,Back to Beautiful,Sofia Carson,Back to Beautiful,0,pop,EDM,0.61,0.697,6,-5.629,0,0.0554,0.369,0,0.371,0.594,96.06,202976,4
2Sttj9ZUIAQcUcOF6jIzVP,Wake Up - Radio Edit,Jay Hardway,Wake Up,37,"dutch edm, dutch house, edm, electro house, pop dance, progressive electro house",EDM,0.549,0.86,8,-5.622,0,0.061,0.0177,0.208,0.186,0.581,128.07,179183,4
2SUyeKBzzUtuEGcAM2gdmo,Dawn,Matisse & Sadko,Dawn,30,"dutch house, edm, electro house, pop dance, progressive electro house, progressive house, russian edm, sky room",EDM,0.577,0.766,1,-5.574,1,0.0356,0.0163,1.75E-06,0.284,0.639,126.021,186233,4
2TKGKFGqh0aVNpTmL21vk7,Earthquake,Dropgun,Earthquake,29,"dutch house, electro house, pop dance, pop edm, progressive electro house, russian edm, sky room",EDM,0.32,0.98,10,-1.626,0,0.157,0.0375,0.00373,0.114,0.352,173.891,191552,4
2ToIksTPpJ4csKPEOdUEyM,Cool,Alesso,Forever,58,"dance pop, edm, pop, pop dance, progressive electro house",EDM,0.537,0.848,6,-2.431,0,0.0313,0.0365,0,0.423,0.498,128.023,221400,4
2tw5xR6RCfbV3gvWROQBBY,There For You,Jac & Harri,There For You,29,"pop edm, sky room",EDM,0.547,0.904,5,-4.711,0,0.13,0.0334,0,0.413,0.396,128.124,170625,4
2tYbp6gUNzQXYj8XhVAh9e,Ride or Die (feat. Phoebe Ryan),Cash Cash,Say It Like You Feel It,0,"dance pop, edm, electro house, electropowerpop, pop dance",EDM,0.547,0.881,0,-3.152,0,0.0512,0.0159,0,0.171,0.215,99.979,188400,4
2U0pVx4m1Kdm1Gsjjm6iq8,Strangers,Seven Lions,Worlds Apart,58,"brostep, complextro, dubstep, edm, electro house, melodic dubstep, pop dance, progressive trance",EDM,0.579,0.697,0,-7.429,0,0.0394,0.0142,1.60E-06,0.157,0.49,129.967,204213,4
2uG7u8aAKTKwIKBoYRogK4,Leaving Here Alone,Tritonal,U & Me,0,"edm, electro house, pop dance, pop edm, progressive electro house, progressive house, progressive trance",EDM,0.592,0.812,6,-3.982,0,0.0385,0.2,0,0.182,0.478,125.963,224762,4
2UIKxonpxERGoUYsFfCln0,Home (Mazare Remix),Dabin,Wild Youth (The Remixes),0,"canadian electronic, melodic dubstep, pop edm",EDM,0.297,0.708,10,-5.21,1,0.046,0.573,0,0.0738,0.238,95.499,204632,3
2umqe74ItZBWCdChsHtXjQ,U & Me,ILLENIUM,Fallen Embers,53,"edm, melodic dubstep, pop dance",EDM,0.563,0.837,8,-5.025,1,0.0457,0.0128,0.00922,0.0401,0.631,88.02,213500,4
2UnBbINT5x5YuE5kSw1Df3,Real,Tritonal,U & Me,0,"edm, electro house, pop dance, pop edm, progressive electro house, progressive house, progressive trance",EDM,0.699,0.687,6,-6.801,0,0.0391,0.774,3.73E-05,0.164,0.351,110.033,202909,4
2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,Swedish House Mafia,Don't You Worry Child,85,"edm, pop dance, progressive electro house",EDM,0.612,0.84,11,-3.145,0,0.0509,0.112,0,0.116,0.438,129.042,212862,4
2VUyowMtTLoltG00qY6QFi,Colourblind,Seeb,Sad in Scandinavia,44,pop dance,EDM,0.558,0.918,9,-3.242,1,0.0414,0.152,0.000236,0.319,0.427,102.924,158494,4
2VV0eDxSkOhjZFrGsgT0Ip,Dreamin' (feat. Fiora),Seven Lions,Dreamin' (feat. Fiora),41,"brostep, complextro, dubstep, edm, electro house, melodic dubstep, pop dance, progressive trance",EDM,0.37,0.746,8,-5.199,1,0.0347,0.358,3.29E-05,0.12,0.199,150.082,320166,4
2WNHUp4s806SJrsj698ZX3,That’s Not How This Works (feat. Dan + Shay & Sabrina Carpenter) - Sabrina’s Version,Charlie Puth,That’s Not How This Works (feat. Dan + Shay & Sabrina Carpenter),64,"pop, viral pop",EDM,0.56,0.597,9,-3.929,1,0.0471,0.54,0,0.0945,0.534,170.041,166640,4
2wQ411UQL2MRsdAgPRUstT,Walk Thru Fire,Vicetone,Walk Thru Fire,68,"edm, electro house, pop dance, progressive electro house",EDM,0.639,0.664,5,-4.926,1,0.0357,0.329,1.53E-06,0.382,0.351,116.028,194483,4
2x0RZdkZcD8QRI53XT4GI5,SOS (feat. Aloe Blacc),Avicii,TIM,76,"dance pop, edm, pop, pop dance",EDM,0.802,0.645,5,-6.181,0,0.0715,0.272,0,0.119,0.376,100.001,157202,4
2Y7iOaEe9IpSFcitWZAN8y,Alive Again,3LAU,Alive Again,33,"edm, electro house, mashup, pop dance, progressive electro house, progressive house",EDM,0.454,0.768,9,-5.716,0,0.0509,0.00488,1.54E-06,0.0943,0.0794,128.041,221250,4
2YNVpj4AfBb3HN1QTqEcVB,Something Strange,Vicetone,Something Strange,59,"edm, electro house, pop dance, progressive electro house",EDM,0.628,0.817,4,-4.223,1,0.0287,0.242,1.31E-05,0.262,0.539,119.041,189580,4
2ytE0tNJiLXwu24Q4ZZWlD,Hold On,Slushii,Out of Light,28,"brostep, edm, future bass, pop dance",EDM,0.611,0.776,3,-4.77,1,0.0307,0.125,0.037,0.112,0.5,145.006,181083,4
2YvcZ3xSlSLFEuDLybGzDb,Lost Soul,Deniz Koyu,Lost Soul,38,"dutch house, edm, electro house, german techno, pop dance, progressive electro house, progressive house, sky room",EDM,0.567,0.877,4,-3.214,1,0.0314,0.00166,0.000342,0.0992,0.341,125.007,230625,4
2zi6CQ9L7SBIVE5fOfqAlE,Chemistry (feat. Clara Mae),Steve Void,Chemistry (feat. Clara Mae),33,"pop edm, slap house",EDM,0.74,0.899,4,-4.094,1,0.0347,0.0684,2.13E-05,0.344,0.439,127.033,189000,4
2zMXH5k5NZy1Nw460bLvRh,Take Me Home (feat. Bebe Rexha),Cash Cash,"Blood, Sweat & 3 Years",60,"dance pop, edm, electro house, electropowerpop, pop dance",EDM,0.571,0.903,7,-2.184,1,0.214,0.0615,1.23E-06,0.186,0.477,127.951,206320,4
31DsZ9tyytV1rNCZ33yG0D,Give Me Your Love,Lucas & Steve,Give Me Your Love,42,"dutch house, edm, electro house, pop dance, progressive electro house",EDM,0.591,0.753,11,-4.946,1,0.0403,0.113,0,0.0627,0.528,128.009,202530,4
33CfD8UkDEcSdAP9j4QpUY,All Day And Night,Jax Jones,All Day And Night,60,"dance pop, edm, house, pop dance, uk dance, uk pop",EDM,0.585,0.782,1,-4.101,0,0.0897,0.269,0,0.156,0.521,121.908,169303,4
33eVSCzECvKhRChYXms5sn,Flashing Lights,WildVibes,Flashing Lights,22,"pop edm, sky room",EDM,0.56,0.729,9,-6.831,1,0.0581,0.00723,0.000302,0.334,0.136,128.002,173442,4
33lXq3csEWwYNn6x0sM3Et,Something Better,Audien,Daydreams,51,"edm, electro house, pop dance, pop edm, progressive electro house, progressive house",EDM,0.549,0.835,2,-2.632,1,0.0656,0.0692,0,0.212,0.423,126.08,212619,4
35mMXfym6C9VOTUVrcKKZp,We Got Love,Sigala,We Got Love,55,"dance pop, edm, pop dance, uk dance",EDM,0.722,0.812,9,-3.352,0,0.0924,0.0205,2.51E-05,0.131,0.657,124.909,213041,4
35srxciIsvJZu2JRXmlmbn,Love Line (with Tinashe),Shift K3Y,Love Line (with Tinashe),45,"house, uk dance",EDM,0.726,0.897,0,-3.534,1,0.0353,0.0257,0.0187,0.126,0.715,120.494,165095,4
37VI6BOfvpDV0ecXaxxAk5,Alone,Ryos,Alone,24,"big room, sky room",EDM,0.448,0.824,9,-4.589,0,0.0569,0.00952,0,0.168,0.14,127.855,200625,4
39TATbzOKDwiWdrmuQBLGK,Nothing Really Matters,Tiësto,The London Sessions,32,"big room, brostep, dutch edm, edm, house, pop dance, slap house, trance",EDM,0.732,0.847,5,-4.255,0,0.0426,0.00491,1.77E-06,0.281,0.697,123.023,157478,4
39umHdGKfpnjY4TFtnoQ51,Too Much (feat. Usher),Marshmello,Too Much (feat. Usher),62,"brostep, edm, pop, progressive electro house",EDM,0.712,0.891,6,-2.76,0,0.0401,0.00415,0,0.258,0.735,126.012,165704,4
3as4sLqPThvJbuzoSJfQDz,Worlds Away,3LAU,Ultraviolet,0,"edm, electro house, mashup, pop dance, progressive electro house, progressive house",EDM,0.513,0.866,1,-4.638,0,0.0289,0.00174,7.20E-06,0.166,0.0843,126.997,232441,4
3AygCrAj6TZZ6mGkcvD9To,Take Your Time,ARTY,Take Your Time,50,"big room, edm, electro house, pop dance, progressive electro house, progressive house, russian edm",EDM,0.583,0.94,7,-3.05,1,0.0551,0.0476,0.000206,0.0524,0.378,127.009,186142,4
3ayN4HDXZ79Nhzl92eAyko,Dancing In The Dark - Radio Edit,Breathe Carolina,Dancing In The Dark,33,"electropowerpop, neon pop punk, trancecore",EDM,0.573,0.968,7,-3.351,0,0.0822,0.0142,0.492,0.116,0.4,128.02,187500,4
3b4edUiGtIAVcy4Fpo03nD,Waiting For You - Radio Edit,Sick Individuals,Waiting For You,27,"big room, dutch house, edm, electro house, pop dance, progressive electro house",EDM,0.546,0.912,9,-3.447,0,0.108,0.0766,1.46E-06,0.333,0.469,127.984,210234,4
