trackId,trackName,artistName,albumName,popularity,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,broad_genre
0Fx3fYbcYx3iDNrduNMlde,Surrender My Heart,Carly Rae Jepsen,The Loneliest Time,52.0,"canadian pop, dance pop, pop",0.647,0.726,6.0,-5.753,0.0,0.0408,0.085,0.0,0.108,0.175,107.941,168653.0,4.0,Pop
0rc1HCVoReqzzXF9jssqZk,Special (feat. SZA),Lizzo,Special (feat. SZA),64.0,"escape room, minnesota hip hop, pop, trap queen",0.464,0.724,7.0,-5.019,1.0,0.0705,0.0188,0.0,0.679,0.303,82.526,174749.0,4.0,Pop
164QjgWOxnSZYHQghRKeC0,Borderline,Tove Lo,Borderline,59.0,"dance pop, metropopolis, pop, swedish electropop, swedish pop, swedish synthpop",0.727,0.695,7.0,-6.19,0.0,0.0518,0.00839,0.0,0.11,0.811,127.995,193382.0,4.0,Pop
0db7ji84FvIVU4R4xsp8KP,Why My Love (Ain't Enough),Fly By Midnight,Why My Love (Ain't Enough),31.0,singer-songwriter pop,0.631,0.795,7.0,-5.49,1.0,0.0278,0.0401,0.0,0.135,0.732,114.008,226769.0,4.0,Pop
6vWthvlvgLo7ub3sBuPeTI,Hurt That You Gave Me,Cheat Codes,One Night in Nashville,45.0,"edm, pop, pop dance",0.556,0.716,0.0,-5.04,1.0,0.0808,0.101,0.0,0.128,0.441,83.849,191086.0,4.0,EDM
6l0Ky2PycJV1Bz88kFeVGL,Capital Letters,Hailee Steinfeld,Fifty Shades Freed,71.0,pop,0.661,0.814,0.0,-5.529,1.0,0.0759,0.0337,8.27e-06,0.0518,0.459,99.963,219373.0,4.0,Pop
18ZEHg22DWt9cB6g7ejjtT,Underneath,Jac & Harri,Underneath,24.0,"pop edm, sky room",0.532,0.895,11.0,-4.543,0.0,0.0386,0.0175,0.000339,0.107,0.433,126.036,221429.0,4.0,Pop
38i0XKHKLg72RTn3i6TmeP,No Eyes On Me - Sondr Remix,Justin Caruso,No Eyes On Me,45.0,pop edm,0.59,0.94,0.0,-5.593,1.0,0.0456,0.00309,6.82e-05,0.332,0.352,121.02,172315.0,4.0,Pop
1fDFHXcykq4iw8Gg7s5hG9,About You,The 1975,Being Funny In A Foreign Language,84.0,"modern alternative rock, modern rock, pop, pov: indie, rock",0.416,0.762,2.0,-7.385,1.0,0.0279,0.312,0.804,0.0559,0.461,95.967,326491.0,4.0,Indie/Alternative
5p4u070qTiYbW1Sc3vZlv5,People Change,Hoang,People Change,34.0,pop edm,0.263,0.687,6.0,-4.463,1.0,0.0482,0.0957,2.98e-06,0.106,0.3,157.004,191412.0,4.0,Pop
164LL9rTyEZ6DF0KMgXxsJ,Men On The Moon,Chelsea Cutler,Men On The Moon,57.0,alt z,0.552,0.517,8.0,-7.906,1.0,0.0245,0.0211,0.00612,0.152,0.105,79.512,220798.0,4.0,Indie/Alternative
3ayN4HDXZ79Nhzl92eAyko,Dancing In The Dark - Radio Edit,Breathe Carolina,Dancing In The Dark,33.0,"electropowerpop, neon pop punk, trancecore",0.573,0.968,7.0,-3.351,0.0,0.0822,0.0142,0.492,0.116,0.4,128.02,187500.0,4.0,EDM
5rIpzFDp0sYDCQytYDG96W,DON'T LOOK DOWN (feat. Lizzy Land),San Holo,DON'T LOOK DOWN (feat. Lizzy Land),42.0,"brostep, edm, electro house, electronic trap, future bass, pop dance",0.377,0.712,8.0,-3.824,0.0,0.0508,0.124,2.65e-06,0.45,0.294,150.03,196800.0,4.0,EDM
5FHPvs8RxWBQXP2Rq9I2B2,You Only Love Me,Rita Ora,You Only Love Me,27.0,"dance pop, pop, uk pop",0.67,0.727,7.0,-5.477,1.0,0.0689,0.277,0.0,0.52,0.412,110.151,150013.0,4.0,Pop
4F17nB9GKTSPfocx9D7jHx,Something’s Coming,Cheat Codes,One Night in Nashville,49.0,"edm, pop, pop dance",0.514,0.825,0.0,-4.452,1.0,0.0748,0.111,0.0,0.333,0.411,119.985,173069.0,4.0,EDM
5klJoVyUPQyqgG8TpVekRo,Last Night On Earth,Ava Max,Diamonds & Dancefloors,51.0,pop,0.693,0.832,7.0,-3.294,1.0,0.036,0.00579,5.52e-05,0.0711,0.609,99.991,177492.0,4.0,Pop
6SpVp6ttad3XJOsjKBZwaq,Torn,Ava Max,Heaven & Hell,63.0,pop,0.665,0.831,2.0,-4.472,0.0,0.0437,0.111,1.53e-06,0.0596,0.696,125.057,198006.0,4.0,Pop
0uBdQzKghx88d2Lp8SLFKJ,I'm In Love With You,The 1975,I'm In Love With You,60.0,"modern alternative rock, modern rock, pop, pov: indie, rock",0.668,0.902,2.0,-3.924,1.0,0.0386,0.169,8.74e-05,0.198,0.913,119.008,262624.0,4.0,Indie/Alternative
3nc420PXjTdBV5TN0gCFkS,Ocean (feat. Khalid),Martin Garrix,Ocean (feat. Khalid),71.0,"dutch edm, edm, pop, pop dance, progressive house",0.506,0.693,0.0,-7.265,0.0,0.0412,0.584,9.58e-05,0.0891,0.221,139.912,216420.0,4.0,EDM
5m1Wm07bfb58sEWw7wosy7,Year of the Ex,Call Me Loop,Year of the Ex,25.0,"alt z, uk pop",0.811,0.695,11.0,-6.441,0.0,0.05,0.298,0.0,0.0931,0.881,123.041,184547.0,4.0,Indie/Alternative
1e4z5hyVYHmW3lE0Usi1VA,Give 'n' Take,Call Me Loop,Give 'n' Take,36.0,"alt z, uk pop",0.68,0.714,7.0,-5.279,0.0,0.172,0.0218,0.0,0.166,0.853,101.983,183482.0,4.0,Indie/Alternative
3iEqGBZ2wcpVzhiAcwXVC6,If You’re Too Shy (Let Me Know) - Edit,The 1975,If You’re Too Shy (Let Me Know),54.0,"modern alternative rock, modern rock, pop, pov: indie, rock",0.651,0.806,2.0,-4.842,1.0,0.0311,0.00399,0.00455,0.0927,0.386,125.641,239877.0,4.0,Indie/Alternative
1UaBt4vluuMX0prcp6et4E,Only For The Night,Monocule,Only For The Night,25.0,dutch edm,0.484,0.833,11.0,-7.37,0.0,0.0348,0.0256,0.00382,0.434,0.0391,123.972,184843.0,4.0,EDM
1SFA5zEVOsLhEg7ynbvQFT,Luv Me a Little,ILLENIUM,Luv Me A Little,58.0,"edm, melodic dubstep, pop dance",0.478,0.769,5.0,-5.092,1.0,0.0448,0.168,0.0,0.156,0.157,155.998,224615.0,4.0,EDM
4lfWuvMmfoONgwFH3jpN73,What's It Gonna Take,Cheat Codes,What's It Gonna Take,40.0,"edm, pop, pop dance",0.418,0.811,5.0,-4.264,1.0,0.0492,0.168,0.0,0.313,0.52,82.779,177366.0,4.0,EDM
1p0jBDjxORjYNJyAphBRpE,MONEY ON THE DASH,Elley Duhé,MONEY ON THE DASH,78.0,alt z,0.84,0.667,8.0,-7.126,1.0,0.0843,0.0439,1.34e-05,0.179,0.292,120.044,145667.0,4.0,Indie/Alternative
2RG8VN7TVXwBCU4tn8x2gd,"Dire, fare, curare feat. Sophie and the Giants - ROOM9 Remix",Alex Wyse,"Dire, fare, curare feat. Sophie and the Giants",39.0,italian pop,0.397,0.93,11.0,-3.205,1.0,0.121,0.0035,0.0,0.33,0.664,84.917,196235.0,4.0,Pop
6AoG52kxfptY0QBQnjuQOe,Hollow,Dabin,Hollow,61.0,"canadian electronic, melodic dubstep, pop edm",0.451,0.915,2.0,-3.325,0.0,0.0727,0.000368,2.12e-06,0.383,0.457,145.069,240000.0,4.0,EDM
35IcAVSMsU9qzHfpPbvC8A,Feels Like,Gracie Abrams,This Is What It Feels Like,78.0,alt z,0.617,0.483,11.0,-7.359,1.0,0.0458,0.702,0.000216,0.121,0.176,144.99,152318.0,4.0,Indie/Alternative
4bYwK4mvWubnAkCextxH2d,Where do we go now?,Gracie Abrams,Where do we go now?,6.0,alt z,0.612,0.691,10.0,-10.67,1.0,0.0454,0.419,0.0242,0.145,0.632,151.029,243600.0,4.0,Indie/Alternative
2WaOQWSv0D1tZNxyLvnGAI,Yeah Boy,Kelsea Ballerini,The First Time,56.0,"contemporary country, country",0.589,0.809,3.0,-5.292,1.0,0.0376,0.231,0.0,0.0719,0.496,88.965,194413.0,4.0,Indie/Alternative
7rOnrDcSOyPRSLq7YcfLPt,Back to Me,Afinity,Back to Me,35.0,melodic dubstep,0.548,0.48,8.0,-5.81,1.0,0.0308,0.5,1.58e-05,0.128,0.207,74.968,268800.0,4.0,EDM
4XnMxCBN6BQw6eUFXwUwKb,Night In Oslo,Emma Steinbakken,Night In Oslo,0.0,"norwegian pop, scandipop",0.27,0.578,11.0,-5.766,1.0,0.0327,0.0722,0.0,0.121,0.453,150.399,150359.0,4.0,Pop
5TAlj8WBSEWPdzudunvu0B,Anyway (feat. RuthAnne),Cash Cash,Anyway (feat. RuthAnne),40.0,"dance pop, edm, electro house, electropowerpop, pop dance",0.636,0.852,8.0,-2.919,1.0,0.115,0.0569,0.0,0.035,0.442,112.831,168982.0,4.0,Pop
07IKYVGXYta34nMlu6OWit,One Of Us,Ava Max,One Of Us,0.0,pop,0.626,0.842,0.0,-3.827,0.0,0.0357,0.014,0.0,0.235,0.55,145.03,178010.0,4.0,Pop
5fnA9mkIfScSqHIpeDyvck,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,Prayer in C,78.0,"french indie pop, french rock",0.763,0.875,9.0,-5.797,0.0,0.0262,0.024,5.41e-06,0.599,0.8,123.013,189413.0,4.0,Indie/Alternative
4fKNRxl9ecozPP5gfBwvk1,Forever,Sigma,Forever,28.0,"dancefloor dnb, pop dance, uk dance",0.571,0.855,7.0,-4.189,0.0,0.0438,0.381,0.0,0.277,0.82,140.035,159000.0,4.0,Pop
0cge96qsW6ifXppeiiRIGd,How You Love Me (feat. Conor Maynard & Snoop Dogg),Hardwell,How You Love Me (feat. Conor Maynard & Snoop Dogg),44.0,"big room, dutch house, edm, electro house, pop dance, progressive electro house, progressive house",0.775,0.723,0.0,-4.095,1.0,0.0468,0.282,0.000371,0.126,0.756,104.991,194286.0,4.0,EDM
3y6R5ohBabcdmbvhr1P1xC,Revival,Sigala,Brighter Days,42.0,"dance pop, edm, pop dance, uk dance",0.747,0.819,10.0,-3.11,1.0,0.0318,0.0389,3.03e-06,0.222,0.482,118.022,192720.0,4.0,Pop
5VkNdOmFx0esCjL0jzs4wg,Hurt,NERVO,Hurt,0.0,"australian dance, dutch house, edm, electra, electro house, house, pop dance, progressive electro house, progressive house",0.551,0.695,5.0,-4.837,1.0,0.0431,0.115,0.0,0.305,0.222,127.962,206719.0,4.0,EDM
1MhdaEmBlc71o9ID1eP9Io,Survive (with Luma),Blanke,Survive (with Luma),34.0,"dubstep, melodic dubstep, pop edm",0.442,0.572,10.0,-5.509,0.0,0.0362,0.293,3.69e-06,0.0978,0.108,85.963,227442.0,4.0,EDM
4KYD3RjwErvhpGxudM6D1E,Strip That Down - Nevada Remix,Liam Payne,Strip That Down,41.0,pop,0.761,0.727,1.0,-6.281,1.0,0.0288,0.215,0.0,0.264,0.83,106.025,224791.0,4.0,Pop
1Cwl11pAuDjkqPXydCRata,Give Me Love,Remady,Give Me Love,32.0,"pop house, slap house",0.6,0.868,10.0,-3.605,1.0,0.0298,0.0506,0.0,0.243,0.322,104.974,182000.0,4.0,EDM
3c8iiZGfEammKJuWTErE5x,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),Felix Jaehn,I,77.0,"edm, german dance, pop dance, tropical house",0.778,0.566,2.0,-6.959,0.0,0.0311,0.672,0.000197,0.0698,0.479,117.971,186147.0,4.0,EDM
5e0vgBWfwToyphURwynSXa,Run Away With Me,Carly Rae Jepsen,Emotion,45.0,"canadian pop, dance pop, pop",0.564,0.719,1.0,-5.505,1.0,0.0475,0.0126,0.000177,0.0536,0.251,119.023,251320.0,4.0,Pop
5sev6W7EhkB6mQVzy1OmqK,Leave This Place,LIONE,Leave This Place,42.0,"melodic dubstep, pop edm",0.363,0.773,0.0,-5.649,0.0,0.0753,0.00257,0.00106,0.0943,0.34,191.853,291141.0,4.0,EDM
0nC1pxQNPsQwW2keoIFBnx,Nothing Like You (feat. HANA),Gryffin,Gravity,44.0,"edm, pop dance",0.78,0.591,6.0,-7.413,1.0,0.0875,0.0454,4.06e-06,0.107,0.545,102.005,180992.0,4.0,EDM
2zMXH5k5NZy1Nw460bLvRh,Take Me Home (feat. Bebe Rexha),Cash Cash,"Blood, Sweat & 3 Years",60.0,"dance pop, edm, electro house, electropowerpop, pop dance",0.571,0.903,7.0,-2.184,1.0,0.214,0.0615,1.23e-06,0.186,0.477,127.951,206320.0,4.0,Pop
5WxVXxCMRnvxUKFq40ELwq,Escapism.,RAYE,Escapism.,9.0,"uk contemporary r&b, uk pop",0.538,0.742,2.0,-5.355,1.0,0.114,0.138,4.67e-05,0.0934,0.25,96.107,272373.0,4.0,Indie/Alternative
6ZK7r3nJLvDAkgoUiogt9i,Survive,Vanze,Survive,45.0,gaming edm,0.564,0.883,10.0,-5.281,1.0,0.0755,0.29,6.48e-05,0.405,0.202,117.978,272558.0,4.0,EDM
5dMKsEQSlR2ITYpScl7UMd,Remember This,NF,Perception,69.0,"hip hop, pop rap",0.572,0.664,8.0,-6.362,1.0,0.206,0.434,0.0,0.109,0.278,79.196,240387.0,4.0,Pop
06yG42F8p8l621YLki0rp2,Dancing’s Done,Ava Max,Dancing's Done,56.0,pop,0.588,0.835,1.0,-3.141,0.0,0.0595,0.0171,1.61e-06,0.113,0.215,113.997,166601.0,4.0,Pop
1IPIgDNQNF9dFHkyOEkojp,Come First,Astrid S,Come First,45.0,"alt z, norwegian pop, pop, uk pop",0.758,0.799,8.0,-6.547,1.0,0.0306,0.0133,0.00175,0.0935,0.603,134.036,132900.0,4.0,Indie/Alternative
0m0hFyrAqGKaVJ7D24Jozg,Been There Done That (feat. Tove Styrke),NOTD,Been There Done That (feat. Tove Styrke),49.0,"pop dance, pop edm",0.496,0.793,5.0,-6.122,1.0,0.297,0.00954,0.0,0.325,0.62,191.928,197113.0,4.0,Pop
310d8Vawp5kYDYrGrrTAzl,King And Lionheart,Of Monsters and Men,My Head Is An Animal,64.0,"folk-pop, metropopolis, modern rock, stomp and holler",0.52,0.655,3.0,-6.519,1.0,0.0394,0.105,0.00384,0.124,0.29,126.593,273853.0,4.0,Indie/Alternative
60ZGteAEtPCnGE6zevgUcd,Mountain Sound,Of Monsters and Men,My Head Is An Animal,68.0,"folk-pop, metropopolis, modern rock, stomp and holler",0.379,0.879,1.0,-4.336,0.0,0.0362,0.0421,0.00449,0.146,0.37,102.021,211453.0,4.0,Indie/Alternative
2ihCaVdNZmnHZWt0fvAM7B,Little Talks,Of Monsters and Men,My Head Is An Animal,84.0,"folk-pop, metropopolis, modern rock, stomp and holler",0.457,0.757,1.0,-5.177,1.0,0.032,0.0206,0.0,0.146,0.417,102.961,266600.0,4.0,Indie/Alternative
5DN55Ej9o7ZLJ8vuiTaVcY,Magnets (feat. Clara Mae),Lucas & Steve,Letters To Remember,32.0,"dutch house, edm, electro house, pop dance, progressive electro house",0.653,0.818,7.0,-6.479,0.0,0.0391,0.0149,4.59e-05,0.312,0.392,114.99,202000.0,4.0,EDM
4QgOLpoO7pzgcVn89H4VtP,All Cried Out,Lucas & Steve,Letters To Remember,22.0,"dutch house, edm, electro house, pop dance, progressive electro house",0.613,0.729,11.0,-5.634,1.0,0.0586,0.00912,0.0,0.0327,0.475,107.283,179804.0,4.0,EDM
3ZmgZsyunv5hAyT8xpszbb,Won't Fall In Love,Lucas & Steve,Letters To Remember,23.0,"dutch house, edm, electro house, pop dance, progressive electro house",0.549,0.688,4.0,-6.667,0.0,0.0426,0.00275,2.23e-06,0.104,0.221,124.04,188854.0,4.0,EDM
6x7r0lpyqxBKGq8J7LFMeu,Sun Is Never Going Down (feat. Dawn Golden),Martin Garrix,Seven,45.0,"dutch edm, edm, pop, pop dance, progressive house",0.506,0.726,5.0,-5.964,0.0,0.0366,0.00308,8.05e-05,0.266,0.266,128.044,204418.0,4.0,EDM
5vAPeVWTs7DBXgR14lGEeq,More Than Ever,Breathe Carolina,More Than Ever,34.0,"electropowerpop, neon pop punk, trancecore",0.463,0.798,8.0,-4.454,0.0,0.0609,0.00305,0.000196,0.137,0.235,128.031,223359.0,4.0,EDM
44eEYpilcPCAo3YSGV8dWm,Identity,Ryos,Identity,34.0,"big room, sky room",0.558,0.873,7.0,-4.415,0.0,0.0464,0.00447,1.3e-05,0.073,0.103,127.939,208125.0,4.0,EDM
4ZPdnqOaT0kkrsl9ppWc1V,I Can't Stop Drinking About You,Bebe Rexha,I Can't Stop Drinking About You,45.0,"dance pop, pop",0.502,0.837,3.0,-4.731,0.0,0.0448,0.0444,0.0,0.101,0.362,144.108,216512.0,4.0,Pop
4c5irhW57xSvUlI6SDpPmJ,Let Me Go,Emotional Oranges,The Juice: Vol. III,39.0,indie r&b,0.573,0.526,7.0,-8.606,1.0,0.239,0.263,0.0505,0.0903,0.344,81.81,191847.0,4.0,Indie/Alternative
4rhdtzBmrrDxYi35yQDpzF,Highway,Cheat Codes,Highway,44.0,"edm, pop, pop dance",0.625,0.573,1.0,-4.314,0.0,0.0491,0.0609,0.0,0.27,0.37,95.895,221320.0,4.0,EDM
0zDftqIhxEhl9AfGiCvgGh,Ghost Of My Past,Vicetone,Legacy,34.0,"edm, electro house, pop dance, progressive electro house",0.478,0.843,8.0,-4.507,0.0,0.0271,0.105,0.135,0.154,0.375,96.69,216784.0,4.0,EDM
2YNVpj4AfBb3HN1QTqEcVB,Something Strange,Vicetone,Something Strange,59.0,"edm, electro house, pop dance, progressive electro house",0.628,0.817,4.0,-4.223,1.0,0.0287,0.242,1.31e-05,0.262,0.539,119.041,189580.0,4.0,EDM
15e6YBARIuMIVOZ65PMXgj,Devotion,Emotional Oranges,The Juice: Vol. III,53.0,indie r&b,0.632,0.486,6.0,-10.152,0.0,0.0391,0.313,0.445,0.102,0.551,200.008,168233.0,4.0,Indie/Alternative
13b1K3CMI8ty3By3bPMRdD,She Got A Man,Emotional Oranges,The Juice: Vol. III,48.0,indie r&b,0.773,0.51,3.0,-7.402,0.0,0.0787,0.324,0.0122,0.0619,0.88,121.941,166498.0,4.0,Indie/Alternative
3K00Ib1shkOEiAXU5pec6e,Back To You,Lost Frequencies,Back To You,74.0,"belgian edm, edm, pop dance, tropical house",0.679,0.548,0.0,-7.495,1.0,0.0298,0.234,0.0,0.189,0.413,115.954,155909.0,4.0,EDM
05WA2W5m8omNt4EZ51MZf3,Alibi,Krewella,Alibi,40.0,"edm, electra, electro house, pop dance",0.678,0.826,7.0,-4.663,0.0,0.0786,0.101,0.0,0.119,0.426,100.016,215113.0,4.0,EDM
6UEJtAnGHnK5tVhoPHD6tU,Enjoy the Ride,Krewella,Get Wet,49.0,"edm, electra, electro house, pop dance",0.556,0.873,1.0,-1.145,1.0,0.164,0.237,2.63e-06,0.078,0.485,127.993,211693.0,4.0,EDM
3BMpJkaH1nSLqlw7Vr2THM,Good On You,Krewella,Good On You,30.0,"edm, electra, electro house, pop dance",0.7,0.725,6.0,-5.644,0.0,0.0432,0.0524,5.97e-06,0.256,0.192,109.951,159198.0,4.0,EDM
5qYp1Wf3gh0lGWdIS5lIrX,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,9,57.0,"downtempo, electropop, shiver pop, vapor twitch",0.49,0.625,10.0,-7.248,1.0,0.185,0.497,0.0,0.118,0.748,78.762,215670.0,5.0,EDM
6b8uJshhCxmASNCjg5hLJo,Better (feat. Yo Gotti),Meghan Trainor,Thank You,44.0,"hip pop, pop",0.522,0.77,9.0,-5.385,0.0,0.252,0.098,0.0,0.297,0.677,113.816,167613.0,5.0,Pop
4RNpfZR9Zm7efzuMghkPKb,I Was Wrong - Robin Schulz Remix,A R I Z O N A,I Was Wrong (Remixes),47.0,"electropop, indie poptimism",0.653,0.762,6.0,-7.111,1.0,0.0506,0.371,0.00687,0.0951,0.526,117.977,220678.0,4.0,Indie/Alternative
6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams of Paramore),B.o.B,B.o.B Presents: The Adventures of Bobby Ray,78.0,"atl hip hop, dance pop, pop rap, rap, southern hip hop",0.66,0.867,6.0,-4.285,0.0,0.116,0.11,0.0,0.0368,0.377,93.033,180480.0,4.0,Pop
5evMC96xRTCb8BNFFsFopC,aliens (porcelain remix),XYLØ,aliens (porcelain remix),27.0,"alt z, indie poptimism, la pop",0.546,0.927,9.0,-4.865,1.0,0.0393,0.00974,0.0357,0.0788,0.421,97.969,157347.0,4.0,Indie/Alternative
65SjaqhfKeFhmXprzlzyn4,Nostalgic,A R I Z O N A,ASYLUM,55.0,"electropop, indie poptimism",0.691,0.538,0.0,-9.952,1.0,0.103,0.246,0.163,0.178,0.329,99.972,182668.0,4.0,Indie/Alternative
7dMU1llpBZRrAwi5he68Kq,Glue,Fickle Friends,You Are Someone Else,41.0,"gauze pop, indie poptimism, metropopolis",0.676,0.811,6.0,-4.068,1.0,0.0627,0.259,0.0,0.159,0.61,116.038,188720.0,4.0,Indie/Alternative
3adxxXViv1a6kvkAaACCMm,Feel,FLETCHER,THE S(EX) TAPES,48.0,"alt z, pop",0.446,0.448,6.0,-6.807,1.0,0.0386,0.322,0.0,0.134,0.311,140.067,182733.0,4.0,Indie/Alternative
1UmFLqmTmgHoSyvss6Q7gw,Serial Heartbreaker,FLETCHER,Girl Of My Dreams,59.0,"alt z, pop",0.587,0.873,2.0,-4.395,1.0,0.0693,0.11,0.00339,0.236,0.52,169.971,133227.0,4.0,Indie/Alternative
1fWCiAD2ZRN9LNdpzYwQo0,Overthinking,HARLOE,Overthinking,31.0,la pop,0.726,0.645,7.0,-6.54,1.0,0.147,0.139,0.0,0.102,0.69,104.08,241799.0,4.0,Pop
3QHb20yua4axJoSoSkXlj2,You Don't Know Love,Olly Murs,You Know I Know (Deluxe),0.0,"dance pop, pop, talent show",0.663,0.658,5.0,-5.693,1.0,0.0643,0.000979,0.0,0.202,0.409,118.692,199013.0,4.0,Pop
43T7YK36hJMnazpn2pc7Ss,Seasons,Olly Murs,Never Been Better,0.0,"dance pop, pop, talent show",0.633,0.817,7.0,-4.495,0.0,0.0663,0.0754,0.0,0.256,0.584,91.968,217253.0,4.0,Pop
5dwUbAB8YvBey0lP92gdMd,Grow Up,Olly Murs,24 HRS (Deluxe),0.0,"dance pop, pop, talent show",0.651,0.71,8.0,-3.939,1.0,0.0429,0.255,0.0,0.0906,0.475,83.816,225173.0,4.0,Pop
5AnFltV45uUTHmRIzHvzUh,Too Late For Love,3LAU,Too Late For Love,41.0,"edm, electro house, mashup, pop dance, progressive electro house, progressive house",0.609,0.629,1.0,-8.042,0.0,0.0297,0.0454,0.00656,0.515,0.283,122.018,162295.0,4.0,EDM
3LlmKSHR3Rs0Y3KHQLAYDk,Alone,Alan Walker,Different World,78.0,electro house,0.673,0.914,10.0,-3.962,1.0,0.0496,0.229,0.000478,0.186,0.183,97.021,160427.0,4.0,EDM
0lks2Kt9veMOFEAPN0fsqN,Lily,Alan Walker,Different World,75.0,electro house,0.423,0.634,6.0,-5.877,0.0,0.0578,0.196,0.0,0.189,0.467,150.978,195840.0,4.0,EDM
0nrWZWkJM62ftQJSI8fDc0,Diamond Heart,Alan Walker,Different World,63.0,electro house,0.478,0.633,0.0,-6.19,1.0,0.0345,0.123,0.0,0.41,0.287,89.909,240333.0,4.0,EDM
1M54nLzTxoQFjC0g8H11Bk,Would You Lie,Seeb,Would You Lie,53.0,pop dance,0.575,0.867,10.0,-5.16,1.0,0.0481,0.155,0.0,0.325,0.405,104.072,214648.0,4.0,Pop
0LD50sctcOYbte6JrPLfvm,Solid,Jay Hardway,Solid,27.0,"dutch edm, dutch house, edm, electro house, pop dance, progressive electro house",0.603,0.739,11.0,-5.783,1.0,0.0395,0.002,0.746,0.651,0.21,128.029,171567.0,4.0,EDM
2Sttj9ZUIAQcUcOF6jIzVP,Wake Up - Radio Edit,Jay Hardway,Wake Up,37.0,"dutch edm, dutch house, edm, electro house, pop dance, progressive electro house",0.549,0.86,8.0,-5.622,0.0,0.061,0.0177,0.208,0.186,0.581,128.07,179183.0,4.0,EDM
2hNzhAJqtVIHlcTwmPJFf0,Golden Pineapple,Jay Hardway,Golden Pineapple,45.0,"dutch edm, dutch house, edm, electro house, pop dance, progressive electro house",0.667,0.948,9.0,-4.149,0.0,0.104,0.000696,0.973,0.151,0.323,125.973,188110.0,4.0,EDM
1azXAzGWeQvgzwlkwmOlo7,i wish you loved me,Nightly,i wish you loved me,0.0,hopebeat,0.627,0.712,0.0,-4.661,1.0,0.0236,0.102,0.000215,0.0887,0.745,104.015,200410.0,4.0,EDM
7zE6pyXLjUCOy8PG0UL5SZ,Big Girls Cry,Sia,1000 Forms Of Fear (Deluxe Version),52.0,"australian dance, australian pop, pop",0.469,0.592,5.0,-4.962,1.0,0.0399,0.0393,0.0,0.105,0.0938,161.996,210613.0,4.0,EDM
4NmOJQxl9UZItUQQtMDYBb,The Truth,Kygo,The Truth,52.0,"edm, pop, pop dance, tropical house",0.629,0.539,7.0,-7.006,0.0,0.063,0.166,0.0,0.189,0.316,109.885,193747.0,4.0,EDM
4dyrqiXUcK29hzrL2elqO3,Like It Is,Kygo,Golden Hour,56.0,"edm, pop, pop dance, tropical house",0.789,0.727,1.0,-6.772,1.0,0.126,0.123,9.59e-06,0.222,0.343,104.947,183067.0,4.0,EDM
4L3oZ7FFTrK8Sh5hVcjIk5,Out of Time,Midnight Kids,Out of Time,37.0,pop edm,0.569,0.712,1.0,-4.962,1.0,0.0385,0.0746,0.0,0.096,0.31,121.978,220328.0,4.0,Pop
0dfOAWQfRVFYpLnm9OTpxv,Lonely Together (feat. Dagny),Kygo,Thrill Of The Chase,56.0,"edm, pop, pop dance, tropical house",0.671,0.843,3.0,-5.653,1.0,0.0633,0.155,4.22e-06,0.0881,0.39,112.137,178027.0,4.0,EDM
5ub9lmkNjDKBtDqWs22WI7,How Many Tears (feat. Emily Warren),Kygo,Thrill Of The Chase,49.0,"edm, pop, pop dance, tropical house",0.551,0.666,7.0,-7.371,1.0,0.109,0.131,0.0,0.179,0.504,115.033,174373.0,4.0,EDM
21JOYA45JFkrOjqNwI6g8E,Weapons,Ava Max,Weapons,54.0,pop,0.506,0.846,1.0,-3.705,1.0,0.0497,0.0189,0.0,0.0835,0.268,169.813,151592.0,4.0,Pop
4cMnESkXGcB6kIp6iPNUB2,Lose You,AFROJACK,Lose You,52.0,"big room, dance pop, dutch house, edm, electro house, pop dance",0.646,0.807,8.0,-4.925,1.0,0.0398,0.146,0.0,0.345,0.778,141.838,154244.0,4.0,EDM
1s2iyEiQWFzWKr6YXrbNdE,Nothing New,Fly By Midnight,Nothing New,40.0,singer-songwriter pop,0.528,0.829,7.0,-6.594,0.0,0.0682,0.0571,5.9e-06,0.131,0.485,164.088,149268.0,4.0,Pop
0cBohovCcJEFKOdEsw2g5F,lmho,flor,lmho,44.0,"hopebeat, indie poptimism, metropopolis",0.438,0.58,10.0,-5.584,0.0,0.0543,0.00426,0.00852,0.516,0.568,173.969,222000.0,4.0,EDM
342eeP9yZTw5mpqNUDh8I0,Every Night,flor,Every Night,42.0,"hopebeat, indie poptimism, metropopolis",0.455,0.874,7.0,-5.625,1.0,0.0844,4.61e-05,0.0575,0.0882,0.84,169.819,200005.0,4.0,EDM
4GoussIYUKTLMq6yKyYVFk,Sometimes You Know (with Maia Wright),Gryffin,Alive,51.0,"edm, pop dance",0.598,0.878,8.0,-5.474,1.0,0.0889,0.0561,9.19e-06,0.127,0.259,119.965,135866.0,4.0,EDM
